generic_name_clean,side_effect,term_type,source
cevimeline,Menstrual disorder,LLT,all
cevimeline,Menstrual disorder,PT,all
cevimeline,Metrorrhagia,LLT,all
cevimeline,Metrorrhagia,PT,all
cevimeline,Motion sickness,LLT,all
cevimeline,Motion sickness,PT,all
cevimeline,Multiple sclerosis,LLT,all
cevimeline,Multiple sclerosis,PT,all
cevimeline,Hypertonia,LLT,all
cevimeline,Hypertonia,PT,all
cevimeline,Musculoskeletal disorder,LLT,all
cevimeline,Musculoskeletal disorder,PT,all
cevimeline,Fungal infection,LLT,all
cevimeline,Fungal infection,PT,all
cevimeline,Mydriasis,LLT,all
cevimeline,Mydriasis,PT,all
cevimeline,Myocardial infarction,LLT,all
cevimeline,Myocardial infarction,PT,all
cevimeline,Acute coronary syndrome,PT,all
cevimeline,Myopia,LLT,all
cevimeline,Myopia,PT,all
cevimeline,Nail disorder,LLT,all
cevimeline,Nail disorder,PT,all
cevimeline,Nausea,LLT,all
cevimeline,Nausea,PT,all
cevimeline,Neoplasm,LLT,all
cevimeline,Neoplasm,PT,all
cevimeline,Nephrosis,LLT,all
cevimeline,Nephrotic syndrome,PT,all
cevimeline,Nervous system disorder,LLT,all
cevimeline,Nervous system disorder,PT,all
cevimeline,Neuralgia,LLT,all
cevimeline,Neuralgia,PT,all
cevimeline,Neurosis,LLT,all
cevimeline,Neurosis,PT,all
cevimeline,Nightmare,LLT,all
cevimeline,Nightmare,PT,all
cevimeline,Nocturia,LLT,all
cevimeline,Nocturia,PT,all
cevimeline,Oliguria,LLT,all
cevimeline,Oliguria,PT,all
cevimeline,Mouth haemorrhage,LLT,all
cevimeline,Mouth haemorrhage,PT,all
cevimeline,Osteomyelitis,LLT,all
cevimeline,Osteomyelitis,PT,all
cevimeline,Osteoporosis,LLT,all
cevimeline,Osteoporosis,PT,all
cevimeline,Otitis media,LLT,all
cevimeline,Otitis media,PT,all
cevimeline,Ovarian cyst,LLT,all
cevimeline,Ovarian cyst,PT,all
cevimeline,Ovarian disorder,LLT,all
cevimeline,Ovarian disorder,PT,all
cevimeline,Pain,LLT,all
cevimeline,Pain,PT,all
cevimeline,Postoperative pain,LLT,all
cevimeline,Procedural pain,PT,all
cevimeline,Pallor,LLT,all
cevimeline,Pallor,PT,all
cevimeline,Palpitations,LLT,all
cevimeline,Palpitations,PT,all
cevimeline,Paraesthesia,LLT,all
cevimeline,Paraesthesia,PT,all
cevimeline,Paronychia,LLT,all
cevimeline,Paronychia,PT,all
cevimeline,Peptic ulcer,LLT,all
cevimeline,Peptic ulcer,PT,all
cevimeline,Pericarditis,LLT,all
cevimeline,Pericarditis,PT,all
cevimeline,Personality disorder,LLT,all
cevimeline,Personality disorder,PT,all
cevimeline,Pharyngitis,LLT,all
cevimeline,Pharyngitis,PT,all
cevimeline,Pleural effusion,LLT,all
cevimeline,Pleural effusion,PT,all
cevimeline,Pleurisy,LLT,all
cevimeline,Pleurisy,PT,all
cevimeline,Pneumonia,LLT,all
cevimeline,Pneumonia,PT,all
cevimeline,Polyuria,LLT,all
cevimeline,Polyuria,PT,all
cevimeline,Urine output increased,PT,all
cevimeline,Postoperative hemorrhage,LLT,all
cevimeline,Post procedural haemorrhage,PT,all
cevimeline,Prostatic disorder,LLT,all
cevimeline,Prostatic disorder,PT,all
cevimeline,Pruritus,LLT,all
cevimeline,Pruritus,PT,all
cevimeline,Pruritus genital,LLT,all
cevimeline,Pruritus genital,PT,all
cevimeline,Pulmonary embolism,LLT,all
cevimeline,Pulmonary embolism,PT,all
cevimeline,Pulmonary fibrosis,LLT,all
cevimeline,Pulmonary fibrosis,PT,all
cevimeline,Purpura,LLT,all
cevimeline,Vascular purpura,PT,all
cevimeline,Purpura,PT,all
cevimeline,Pyelonephritis,LLT,all
cevimeline,Pyelonephritis,PT,all
cevimeline,Pyuria,LLT,all
cevimeline,Pyuria,PT,all
cevimeline,Rectal disorder,LLT,all
cevimeline,Anorectal disorder,PT,all
cevimeline,Retinal disorder,LLT,all
cevimeline,Retinal disorder,PT,all
cevimeline,Rhinitis,LLT,all
cevimeline,Rhinitis,PT,all
cevimeline,Rosacea,LLT,all
cevimeline,Rosacea,PT,all
cevimeline,Scleritis,LLT,all
cevimeline,Scleritis,PT,all
cevimeline,Seborrhoeic dermatitis,LLT,all
cevimeline,Seborrhoeic dermatitis,PT,all
cevimeline,Convulsion,LLT,all
cevimeline,Convulsion,PT,all
cevimeline,Sialoadenitis,LLT,all
cevimeline,Sialoadenitis,PT,all
cevimeline,Salivary hypersecretion,LLT,all
cevimeline,Salivary hypersecretion,PT,all
cevimeline,Sinusitis,LLT,all
cevimeline,Sinusitis,PT,all
cevimeline,Skin disorder,LLT,all
cevimeline,Skin disorder,PT,all
cevimeline,Skin ulcer,LLT,all
cevimeline,Skin ulcer,PT,all
cevimeline,Speech disorder,LLT,all
cevimeline,Speech disorder,PT,all
cevimeline,Gastric ulcer,LLT,all
cevimeline,Gastric ulcer,PT,all
cevimeline,Stomatitis,LLT,all
cevimeline,Stomatitis,PT,all
cevimeline,Ulcerative stomatitis,LLT,all
cevimeline,Mouth ulceration,PT,all
cevimeline,Syncope,LLT,all
cevimeline,Loss of consciousness,PT,all
cevimeline,Shock,PT,all
cevimeline,Syncope,PT,all
cevimeline,Synovitis,LLT,all
cevimeline,Synovitis,PT,all
cevimeline,Tachycardia,LLT,all
cevimeline,Tachycardia,PT,all
cevimeline,Supraventricular tachycardia,LLT,all
cevimeline,Supraventricular tachycardia,PT,all
cevimeline,Tendonitis,LLT,all
cevimeline,Tendonitis,PT,all
cevimeline,Tenosynovitis,LLT,all
cevimeline,Tenosynovitis,PT,all
cevimeline,Thirst,LLT,all
cevimeline,Thirst,PT,all
cevimeline,Thrombocytopenia,LLT,all
cevimeline,Thrombocytopenia,PT,all
cevimeline,Thrombophlebitis,LLT,all
cevimeline,Thrombophlebitis,PT,all
cevimeline,Costochondritis,LLT,all
cevimeline,Costochondritis,PT,all
cevimeline,Onychomycosis,LLT,all
cevimeline,Onychomycosis,PT,all
cevimeline,Tinnitus,LLT,all
cevimeline,Tinnitus,PT,all
cevimeline,Tongue disorder,LLT,all
cevimeline,Tongue disorder,PT,all
cevimeline,Tooth disorder,LLT,all
cevimeline,Tooth disorder,PT,all
cevimeline,Toothache,LLT,all
cevimeline,Toothache,PT,all
cevimeline,Tremor,LLT,all
cevimeline,Tremor,PT,all
cevimeline,Upper respiratory tract infection,LLT,all
cevimeline,Upper respiratory tract infection,PT,all
cevimeline,Urethral disorder,LLT,all
cevimeline,Urethral disorder,PT,all
cevimeline,Pollakiuria,LLT,all
cevimeline,Pollakiuria,PT,all
cevimeline,Urinary incontinence,LLT,all
cevimeline,Urinary incontinence,PT,all
cevimeline,Urinary tract infection,LLT,all
cevimeline,Urinary tract infection,PT,all
cevimeline,Micturition disorder,LLT,all
cevimeline,Micturition disorder,PT,all
cevimeline,Urticaria,LLT,all
cevimeline,Urticaria,PT,all
cevimeline,Uterine haemorrhage,LLT,all
cevimeline,Uterine haemorrhage,PT,all
cevimeline,Vaginal inflammation,LLT,all
cevimeline,Vaginal infection,PT,all
cevimeline,Vaginal inflammation,PT,all
cevimeline,Angiopathy,LLT,all
cevimeline,Angiopathy,PT,all
cevimeline,Vasculitis,LLT,all
cevimeline,Vasculitis,PT,all
cevimeline,Vertigo,LLT,all
cevimeline,Vertigo,PT,all
cevimeline,Hepatitis viral,LLT,all
cevimeline,Hepatitis viral,PT,all
cevimeline,Viral infection,LLT,all
cevimeline,Viral infection,PT,all
cevimeline,Vitreous detachment,LLT,all
cevimeline,Vitreous detachment,PT,all
cevimeline,Vomiting,LLT,all
cevimeline,Vomiting,PT,all
cevimeline,Common wart,LLT,all
cevimeline,Skin papilloma,PT,all
cevimeline,Weight increased,LLT,all
cevimeline,Weight increased,PT,all
cevimeline,Weight decreased,LLT,all
cevimeline,Weight decreased,PT,all
cevimeline,Trauma,LLT,all
cevimeline,Injury,PT,all
cevimeline,Xerophthalmia,LLT,all
cevimeline,Xerophthalmia,PT,all
cevimeline,Yawning,LLT,all
cevimeline,Yawning,PT,all
cevimeline,Bronchoconstriction,LLT,all
cevimeline,Urinary retention,LLT,all
cevimeline,Urinary retention,PT,all
cevimeline,Urogenital disorder,LLT,all
cevimeline,Urogenital disorder,PT,all
cevimeline,Agitation,LLT,all
cevimeline,Agitation,PT,all
cevimeline,Apathy,LLT,all
cevimeline,Apathy,PT,all
cevimeline,Flat affect,PT,all
cevimeline,Mood swings,LLT,all
cevimeline,Mood swings,PT,all
cevimeline,Affect lability,PT,all
cevimeline,Photopsia,LLT,all
cevimeline,Photopsia,PT,all
cevimeline,Oedema peripheral,LLT,all
cevimeline,Oedema peripheral,PT,all
cevimeline,Cataract,LLT,all
cevimeline,Cataract,PT,all
cevimeline,Plantar fasciitis,LLT,all
cevimeline,Plantar fasciitis,PT,all
cevimeline,Migraine,LLT,all
cevimeline,Migraine,PT,all
cevimeline,Periorbital oedema,LLT,all
cevimeline,Periorbital oedema,PT,all
cevimeline,Amylase increased,LLT,all
cevimeline,Amylase increased,PT,all
cevimeline,Blood urea increased,LLT,all
cevimeline,Blood urea increased,PT,all
cevimeline,Tongue discolouration,LLT,all
cevimeline,Tongue discolouration,PT,all
cevimeline,Electrolyte abnormality,LLT,all
cevimeline,Electrolyte imbalance,PT,all
cevimeline,Blood electrolytes abnormal,PT,all
cevimeline,Endometrial disorder,LLT,all
cevimeline,Endometrial disorder,PT,all
cevimeline,Skin hypertrophy,LLT,all
cevimeline,Skin hypertrophy,PT,all
cevimeline,Kidney function abnormal,LLT,all
cevimeline,Renal impairment,PT,all
cevimeline,Manic psychosis,LLT,all
cevimeline,Mania,PT,all
cevimeline,Muscular weakness,LLT,all
cevimeline,Muscular weakness,PT,all
cevimeline,Bone pain,LLT,all
cevimeline,Bone pain,PT,all
cevimeline,Retrosternal pain,LLT,all
cevimeline,Eye pain,LLT,all
cevimeline,Eye pain,PT,all
cevimeline,Paranoid reaction,LLT,all
cevimeline,Paranoia,PT,all
cevimeline,Phosphatase alkaline increased,LLT,all
cevimeline,Blood alkaline phosphatase increased,PT,all
cevimeline,Abnormal platelets,LLT,all
cevimeline,Platelet disorder,PT,all
cevimeline,Hyporeflexia,LLT,all
cevimeline,Hyporeflexia,PT,all
cevimeline,Alanine aminotransferase increased,LLT,all
cevimeline,Alanine aminotransferase increased,PT,all
cevimeline,Skin discolouration,LLT,all
cevimeline,Skin discolouration,PT,all
cevimeline,Dry skin,LLT,all
cevimeline,Dry skin,PT,all
cevimeline,Malnutrition,LLT,all
cevimeline,Malnutrition,PT,all
cevimeline,Photosensitivity reaction,LLT,all
cevimeline,Photosensitivity reaction,PT,all
cevimeline,Eruption lichenoid,LLT,all
cevimeline,Lichenoid keratosis,PT,all
cevimeline,Nail discolouration,LLT,all
cevimeline,Nail discolouration,PT,all
cevimeline,Vaginitis atrophic,LLT,all
cevimeline,Atrophic vulvovaginitis,PT,all
cevimeline,Malaise,LLT,all
cevimeline,Malaise,PT,all
cevimeline,Discomfort,PT,all
cevimeline,Ill-defined disorder,PT,all
cevimeline,Myalgia,LLT,all
cevimeline,Myalgia,PT,all
cevimeline,Precordial pain,LLT,all
cevimeline,Increased appetite,LLT,all
cevimeline,Increased appetite,PT,all
cevimeline,Rectal tenesmus,LLT,all
cevimeline,Anorectal discomfort,PT,all
cevimeline,Rectal tenesmus,PT,all
cevimeline,Proctalgia,PT,all
cevimeline,Thinking abnormal,LLT,all
cevimeline,Mental disability,PT,all
cevimeline,Thinking abnormal,PT,all
cevimeline,Rash erythematous,LLT,all
cevimeline,Rash erythematous,PT,all
cevimeline,Muscle contractions involuntary,LLT,all
cevimeline,Muscle contractions involuntary,PT,all
cevimeline,Salivary gland pain,LLT,all
cevimeline,Salivary gland pain,PT,all
cevimeline,Tongue ulceration,LLT,all
cevimeline,Tongue ulceration,PT,all
cevimeline,Peripheral ischaemia,LLT,all
cevimeline,Peripheral ischaemia,PT,all
cevimeline,Lymphadenopathy cervical,LLT,all
cevimeline,Lymphadenopathy,PT,all
cevimeline,Urine abnormality,LLT,all
cevimeline,Urine abnormality,PT,all
cevimeline,Urine analysis abnormal,PT,all
cevimeline,Hypertension worsened,LLT,all
cevimeline,Rheumatoid arthritis aggravated,LLT,all
cevimeline,Rheumatoid arthritis,PT,all
cevimeline,Bullous eruption,LLT,all
cevimeline,Dermatitis bullous,PT,all
cevimeline,Hyperhemoglobinemia,LLT,all
cevimeline,Haemoglobinaemia,PT,all
cevimeline,Skin cold clammy,LLT,all
cevimeline,Cold sweat,PT,all
cevimeline,Depression aggravated,LLT,all
cevimeline,Depression,PT,all
cevimeline,Arthritis aggravated,LLT,all
cevimeline,Allergy aggravated,LLT,all
cevimeline,Crying abnormal,LLT,all
cevimeline,Crying,PT,all
cevimeline,Retinal deposits,LLT,all
cevimeline,Retinal deposits,PT,all
cevimeline,Periodontal destruction,LLT,all
cevimeline,Periodontal destruction,PT,all
cevimeline,Oedema mouth,LLT,all
cevimeline,Oedema mouth,PT,all
cevimeline,Skin exfoliation,LLT,all
cevimeline,Skin exfoliation,PT,all
cevimeline,Strangury,LLT,all
cevimeline,Strangury,PT,all
cevimeline,Pulmonary congestion,LLT,all
cevimeline,Respiratory tract congestion,PT,all
cevimeline,Pulmonary congestion,PT,all
cevimeline,Erectile dysfunction,LLT,all
cevimeline,Erectile dysfunction,PT,all
cevimeline,Sepsis,LLT,all
cevimeline,Sepsis,PT,all
cevimeline,Nasal ulcer,LLT,all
cevimeline,Nasal ulcer,PT,all
cevimeline,Hyperproteinaemia,LLT,all
cevimeline,Hyperproteinaemia,PT,all
cevimeline,Cholinergic syndrome,LLT,all
cevimeline,Toxicity to various agents,PT,all
cevimeline,Cholinergic syndrome,PT,all
cevimeline,Change of bowel habit,LLT,all
cevimeline,Change of bowel habit,PT,all
cevimeline,Mucosal inflammation,LLT,all
cevimeline,Mucosal inflammation,PT,all
cevimeline,Extrasystoles,LLT,all
cevimeline,Extrasystoles,PT,all
cevimeline,Genital candidiasis,LLT,all
cevimeline,Genital candidiasis,PT,all
cevimeline,Enlargement abdomen,LLT,all
cevimeline,Abdominal distension,PT,all
cevimeline,Influenza-like symptoms,LLT,all
cevimeline,Influenza like illness,PT,all
cevimeline,Dysaesthesia,LLT,all
cevimeline,Dysaesthesia,PT,all
cevimeline,Lupus erythematosus,LLT,all
cevimeline,Systemic lupus erythematosus,PT,all
cevimeline,Avascular necrosis femoral head,LLT,all
cevimeline,Osteonecrosis,PT,all
cevimeline,Hyperkinesia,LLT,all
cevimeline,Hyperkinesia,PT,all
cevimeline,Rigors,LLT,all
cevimeline,Chills,PT,all
cevimeline,Neuropathy,LLT,all
cevimeline,Neuropathy peripheral,PT,all
cevimeline,Lymphadenopathy,LLT,all
cevimeline,Dementia,LLT,all
cevimeline,Dementia,PT,all
cevimeline,Electrocardiogram T wave inversion,LLT,all
cevimeline,Electrocardiogram T wave inversion,PT,all
cevimeline,Coordination abnormal,LLT,all
cevimeline,Coordination abnormal,PT,all
cevimeline,Electrocardiogram abnormal,LLT,all
cevimeline,Electrocardiogram abnormal,PT,all
cevimeline,Paralysis,LLT,all
cevimeline,Paralysis,PT,all
cevimeline,Face oedema,LLT,all
cevimeline,Face oedema,PT,all
cevimeline,Bladder discomfort,LLT,all
cevimeline,Bladder discomfort,PT,all
cevimeline,Blood pressure fluctuation,LLT,all
cevimeline,Blood pressure fluctuation,PT,all
cevimeline,Urine flow decreased,LLT,all
cevimeline,Urine flow decreased,PT,all
cevimeline,Surgical intervention,LLT,all
cevimeline,Surgery,PT,all
cevimeline,Sexual dysfunction,LLT,all
cevimeline,Sexual dysfunction,PT,all
cevimeline,Breast pain female,LLT,all
cevimeline,Breast pain,PT,all
cevimeline,Renal pain,LLT,all
cevimeline,Renal pain,PT,all
cevimeline,Gait disturbance,LLT,all
cevimeline,Gait disturbance,PT,all
cevimeline,Hot flush,LLT,all
cevimeline,Hot flush,PT,all
cevimeline,Menopausal symptoms,PT,all
cevimeline,Sweating increased,LLT,all
cevimeline,Hyperhidrosis,PT,all
cevimeline,Onychia,LLT,all
cevimeline,Hyperuricaemia,LLT,all
cevimeline,Blood uric acid increased,PT,all
cevimeline,Hyperuricaemia,PT,all
cevimeline,Phlebitis superficial,LLT,all
cevimeline,Phlebitis superficial,PT,all
cevimeline,Thrombocytosis,LLT,all
cevimeline,Thrombocytosis,PT,all
cevimeline,Thrombocytopenic purpura,LLT,all
cevimeline,Thrombocytopenic purpura,PT,all
cevimeline,Hyperkeratosis,LLT,all
cevimeline,Hyperkeratosis,PT,all
cevimeline,Insomnia,LLT,all
cevimeline,Insomnia,PT,all
cevimeline,Ileus,LLT,all
cevimeline,Ileus,PT,all
cevimeline,Aggressive reaction,LLT,all
cevimeline,Aggression,PT,all
cevimeline,Breast neoplasm,LLT,all
cevimeline,Breast neoplasm,PT,all
cevimeline,Parosmia,LLT,all
cevimeline,Parosmia,PT,all
cevimeline,Dysphonia,LLT,all
cevimeline,Dysphonia,PT,all
cevimeline,Somnolence,LLT,all
cevimeline,Somnolence,PT,all
cevimeline,Vaginal haemorrhage,LLT,all
cevimeline,Vaginal haemorrhage,PT,all
cevimeline,Abnormal vision,LLT,all
cevimeline,Visual impairment,PT,all
chlorambucil,Abdominal pain,LLT,all
chlorambucil,Gastrointestinal pain,PT,all
chlorambucil,Abdominal pain,PT,all
chlorambucil,Alopecia,LLT,all
chlorambucil,Alopecia,PT,all
chlorambucil,Amenorrhoea,LLT,all
chlorambucil,Amenorrhoea,PT,all
chlorambucil,Anaemia,LLT,all
chlorambucil,Anaemia,PT,all
chlorambucil,Haemolytic anaemia,LLT,all
chlorambucil,Haemolytic anaemia,PT,all
chlorambucil,Angioedema,LLT,all
chlorambucil,Angioedema,PT,all
chlorambucil,Anorexia,LLT,all
chlorambucil,Decreased appetite,PT,all
chlorambucil,Ataxia,LLT,all
chlorambucil,Ataxia,PT,all
chlorambucil,Neoplasm malignant,LLT,all
chlorambucil,Neoplasm malignant,PT,all
chlorambucil,Infection,LLT,all
chlorambucil,Infection,PT,all
chlorambucil,Confusional state,LLT,all
chlorambucil,Confusional state,PT,all
chlorambucil,Feeling abnormal,PT,all
chlorambucil,Cystitis,LLT,all
chlorambucil,Cystitis noninfective,PT,all
chlorambucil,Cystitis,PT,all
chlorambucil,Bladder pain,PT,all
chlorambucil,Diarrhoea,LLT,all
chlorambucil,Diarrhoea,PT,all
chlorambucil,Toxic epidermal necrolysis,LLT,all
chlorambucil,Toxic epidermal necrolysis,PT,all
chlorambucil,Erythema multiforme,LLT,all
chlorambucil,Erythema multiforme,PT,all
chlorambucil,Fatigue,LLT,all
chlorambucil,Fatigue,PT,all
chlorambucil,Asthenia,PT,all
chlorambucil,Body temperature increased,LLT,all
chlorambucil,Body temperature increased,PT,all
chlorambucil,Hallucination,LLT,all
chlorambucil,Hallucination,PT,all
chlorambucil,Hypersensitivity,LLT,all
chlorambucil,Hypersensitivity,PT,all
chlorambucil,Inappropriate antidiuretic hormone secretion,LLT,all
chlorambucil,Inappropriate antidiuretic hormone secretion,PT,all
chlorambucil,Infertility,LLT,all
chlorambucil,Infertility,PT,all
chlorambucil,Jaundice,LLT,all
chlorambucil,Jaundice,PT,all
chlorambucil,Renal failure acute,LLT,all
chlorambucil,Renal failure acute,PT,all
chlorambucil,Leukopenia,LLT,all
chlorambucil,Leukopenia,PT,all
chlorambucil,Lymphopenia,LLT,all
chlorambucil,Lymphopenia,PT,all
chlorambucil,Movement disorder,LLT,all
chlorambucil,Dyskinesia,PT,all
chlorambucil,Movement disorder,PT,all
chlorambucil,Myelodysplastic syndrome,LLT,all
chlorambucil,Myelodysplastic syndrome,PT,all
chlorambucil,Nausea,LLT,all
chlorambucil,Nausea,PT,all
chlorambucil,Neoplasm,LLT,all
chlorambucil,Neoplasm,PT,all
chlorambucil,Nephrotic syndrome,LLT,all
chlorambucil,Nephrotic syndrome,PT,all
chlorambucil,Neutropenia,LLT,all
chlorambucil,Neutropenia,PT,all
chlorambucil,Optic atrophy,LLT,all
chlorambucil,Optic atrophy,PT,all
chlorambucil,Pain,LLT,all
chlorambucil,Pain,PT,all
chlorambucil,Pancytopenia,LLT,all
chlorambucil,Pancytopenia,PT,all
chlorambucil,Paresis,LLT,all
chlorambucil,Paresis,PT,all
chlorambucil,Neuropathy peripheral,LLT,all
chlorambucil,Neuropathy peripheral,PT,all
chlorambucil,Pneumonia,LLT,all
chlorambucil,Pneumonia,PT,all
chlorambucil,Pruritus,LLT,all
chlorambucil,Pruritus,PT,all
chlorambucil,Puberty,LLT,all
chlorambucil,Puberty,PT,all
chlorambucil,Pulmonary fibrosis,LLT,all
chlorambucil,Pulmonary fibrosis,PT,all
chlorambucil,Convulsion,LLT,all
chlorambucil,Convulsion,PT,all
chlorambucil,Stevens-Johnson syndrome,LLT,all
chlorambucil,Stevens-Johnson syndrome,PT,all
chlorambucil,Thrombocytopenia,LLT,all
chlorambucil,Thrombocytopenia,PT,all
chlorambucil,Tremor,LLT,all
chlorambucil,Tremor,PT,all
chlorambucil,Ureteric obstruction,LLT,all
chlorambucil,Ureteric obstruction,PT,all
chlorambucil,Urticaria,LLT,all
chlorambucil,Urticaria,PT,all
chlorambucil,Vomiting,LLT,all
chlorambucil,Vomiting,PT,all
chlorambucil,Paralysis flaccid,LLT,all
chlorambucil,Paralysis flaccid,PT,all
chlorambucil,Agitation,LLT,all
chlorambucil,Agitation,PT,all
chlorambucil,Mouth ulceration,LLT,all
chlorambucil,Mouth ulceration,PT,all
chlorambucil,Stomatitis,PT,all
chlorambucil,Testicular atrophy,LLT,all
chlorambucil,Testicular atrophy,PT,all
chlorambucil,Interstitial pneumonia,LLT,all
chlorambucil,Interstitial lung disease,PT,all
chlorambucil,Muscle twitching,LLT,all
chlorambucil,Muscle twitching,PT,all
chlorambucil,Digestion impaired,LLT,all
chlorambucil,Gastrointestinal disorder,PT,all
chlorambucil,Dyspepsia,PT,all
chlorambucil,Convulsions generalised,LLT,all
chlorambucil,Peripheral motor neuropathy,LLT,all
chlorambucil,Neuritis,PT,all
chlorambucil,Peripheral motor neuropathy,PT,all
chlorambucil,Hepatotoxicity,LLT,all
chlorambucil,Hepatotoxicity,PT,all
chlorambucil,Lung fibrosis interstitial,LLT,all
chlorambucil,Mucosal inflammation,LLT,all
chlorambucil,Mucosal inflammation,PT,all
chlorambucil,Haematological malignancy,LLT,all
chlorambucil,Haematological malignancy,PT,all
chlorambucil,Lymphadenopathy,LLT,all
chlorambucil,Lymphadenopathy,PT,all
chlorambucil,Cutaneous hypersensitivity,LLT,all
chlorambucil,Dermatitis atopic,PT,all
chlorambucil,Hyperuricaemia,LLT,all
chlorambucil,Blood uric acid increased,PT,all
chlorambucil,Hyperuricaemia,PT,all
chlorambucil,Febrile neutropenia,LLT,all
chlorambucil,Febrile neutropenia,PT,all
chlorambucil,Urine output,LLT,all
chlorambucil,Urine output,PT,all
chlorambucil,Drug fever,LLT,all
chlorambucil,Acute overdose,LLT,all
chlorambucil,Overdose,PT,all
chlorambucil,Metastatic neoplasm,LLT,all
chlorambucil,Metastatic neoplasm,PT,all
chlorpromazine,Agranulocytosis,LLT,all
chlorpromazine,Agranulocytosis,PT,all
chlorpromazine,Amenorrhoea,LLT,all
chlorpromazine,Amenorrhoea,PT,all
chlorpromazine,Aplastic anaemia,LLT,all
chlorpromazine,Aplastic anaemia,PT,all
chlorpromazine,Haemolytic anaemia,LLT,all
chlorpromazine,Haemolytic anaemia,PT,all
chlorpromazine,Angioedema,LLT,all
chlorpromazine,Angioedema,PT,all
chlorpromazine,Asphyxia,LLT,all
chlorpromazine,Asphyxia,PT,all
chlorpromazine,Asthma,LLT,all
chlorpromazine,Asthma,PT,all
chlorpromazine,Edema cerebral,LLT,all
chlorpromazine,Brain oedema,PT,all
chlorpromazine,Catatonia,LLT,all
